Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
1.12353031145322,1.0985021979645053,0.19156524273798967,-2.5084456275794493e-25,0.30290167464036977,-0.2905201239817252,-6.609138976095817e-25
1.130558797636929,1.1006218403502606,0.1895045649051937,-2.5547847361824848e-25,0.3002441319816406,-0.2958522332427906,-6.576824988919836e-25
1.1375583102549691,1.1027139353726032,0.18741527357423043,-2.6007045648247467e-25,0.29752721330034665,-0.30112309069040866,-6.543918310855359e-25
1.1445283812968978,1.1047780894189538,0.1852982483453782,-2.646199832831542e-25,0.294751826524695,-0.30633175505206367,-6.510423506589739e-25
1.1514685758991166,1.1068139340304741,0.18315436688174014,-2.69126560546055e-25,0.2919188994264431,-0.3114773241992675,-6.476345215223094e-25
1.1583785131931095,1.1088211317344998,0.1809844970760045,-2.7358974252578164e-25,0.2890293693497951,-0.31655895034063125,-6.441688045105195e-25
1.1652578506585582,1.1107993710320172,0.17878950034926283,-2.7800912049804623e-25,0.2860841874869909,-0.3215758279104653,-6.406456643907036e-25
1.172106287272021,1.1127483669352076,0.17657022932254346,-2.8238432432207366e-25,0.2830843157520082,-0.32652719551167114,-6.370655678890299e-25
1.178923568650606,1.1146678619677002,0.1743275247659485,-2.867150251716122e-25,0.2800307225535905,-0.33141233911892587,-6.33428980393878e-25
1.1857094727550463,1.1165576216455675,0.17206221897082613,-2.9100092588058005e-25,0.27692438725207663,-0.3362305812904204,-6.297363729579235e-25
1.1924638183826333,1.1184174364255959,0.16977513179997844,-2.9524176584330014e-25,0.2737662946853582,-0.34098128685023216,-6.2598821739636305e-25
1.19918646286599,1.1202471205390536,0.16746707025827395,-2.994373189838581e-25,0.2705574343934973,-0.34566386070560606,-6.22184986945295e-25
1.2058772970050808,1.1220465100948398,0.16513882913340996,-3.035873900398565e-25,0.2672988013350606,-0.35027774381105703,-6.183271586191878e-25
1.2125362466364478,1.1238154630021475,0.16279118945555873,-3.0769181501700187e-25,0.26399139356503976,-0.35482241380722496,-6.144152119024184e-25
1.2191632664397891,1.1255538568097965,0.16042491973512166,-3.1175045684564814e-25,0.26063621378487667,-0.35929738033740544,-6.1044963196409935e-25
1.2257583509866141,1.127261591078557,0.15804077112655293,-3.1576321161954767e-25,0.2572342622678386,-0.36370219204678883,-6.064309026154485e-25
1.2323215187284726,1.1289385826339193,0.15563948229144936,-3.1972999824624844e-25,0.2537865434946926,-0.36803642527806024,-6.0235951541094115e-25
1.238852815049881,1.130584765896117,0.15322177761299596,-3.2365075987175825e-25,0.25029406341294935,-0.37229968581997824,-5.982359675986096e-25
1.2453523171546403,1.1322000935794359,0.15078836466634254,-3.275254663033361e-25,0.24675782551128583,-0.3764916116603314,-5.94060758617153e-25
1.2518201226196854,1.1337845332952234,0.14833993781107496,-3.3135410665789983e-25,0.243178835732228,-0.38061186513068024,-5.898343969663946e-25
1.258256360615038,1.1353380698114481,0.14587717337511882,-3.3513669555566113e-25,0.2395580951624815,-0.38466013972664415,-5.855573925842376e-25
1.2646611789882063,1.1368607013582446,0.14340073397102332,-3.388732649819711e-25,0.23589660601062204,-0.3886361514641976,-5.812302648526954e-25
1.271034748474842,1.1383524401767424,0.14091126642451376,-3.4256386634699773e-25,0.23219536826601953,-0.3925396412545068,-5.7685353954205145e-25
1.2773772620688384,1.1398133118558247,0.1384094015436238,-3.462085696516102e-25,0.22845537900049562,-0.3963703741358333,-5.724277488148584e-25
1.2836889335964725,1.1412433544907088,0.13589575424398853,-3.4980746220378277e-25,0.22467763218189404,-0.40012813803329184,-5.679534317761189e-25
